"Strategy","Depth","Param","Value1","Value2","Value3","Value4","Value5"
"bfs","7","uldr","7","321","671","7","1.551"
"bfs","7","ulrd","7","321","671","7","1.999"
"dfs","7","drlu","19","109111","164607","20","339.354"
"dfs","7","drul","19","129599","195718","20","370.864"
"dfs","7","ludr","-1","120460","181944","20","375.54"
"dfs","7","lurd","9","106417","160595","20","366.936"
"dfs","7","rdlu","19","100045","151035","20","311.715"
"dfs","7","rdul","19","90185","136079","20","266.787"
"dfs","7","uldr","19","112219","169333","20","369.799"
"dfs","7","ulrd","9","130012","196520","20","386.681"
"astr","7","hamm","7","15","28","7","0.0"
"astr","7","manh","7","11","21","7","0.0"
"bfs","7","drlu","7","496","1053","7","2.506"
"bfs","7","drul","7","361","751","7","1.0"
"bfs","7","ludr","7","436","934","7","2.511"
"bfs","7","lurd","7","436","934","7","2.52"
"bfs","7","rdlu","7","496","1053","7","2.002"
"bfs","7","rdul","7","361","751","7","1.521"
"bfs","7","uldr","7","297","624","7","5.538"
"bfs","7","ulrd","7","297","624","7","1.015"
"dfs","7","drlu","19","103717","156497","20","311.491"
"dfs","7","drul","-1","151892","229474","20","440.127"
"dfs","7","ludr","-1","205180","309744","20","671.753"
"dfs","7","lurd","17","163116","246485","20","555.251"
"dfs","7","rdlu","7","101226","152797","20","321.606"
"dfs","7","rdul","13","36059","54268","20","119.839"
"dfs","7","uldr","-1","148081","223748","20","433.125"
"dfs","7","ulrd","-1","250316","378255","20","744.557"
"astr","7","hamm","7","8","17","7","0.0"
"astr","7","manh","7","8","17","7","1.019"
"bfs","7","drlu","7","500","1067","7","3.513"
"bfs","7","drul","7","476","1015","7","5.008"
"bfs","7","ludr","7","620","1323","7","3.675"
"bfs","7","lurd","7","551","1182","7","2.01"
"bfs","7","rdlu","7","432","927","7","2.154"
"bfs","7","rdul","7","408","875","7","3.004"
"bfs","7","uldr","7","598","1275","7","3.997"
"bfs","7","ulrd","7","529","1134","7","15.306"
"dfs","7","drlu","-1","232202","350971","20","805.32"
"dfs","7","drul","17","69943","105536","20","196.605"
"dfs","7","ludr","7","151221","228382","20","571.198"
"dfs","7","lurd","-1","115415","174382","20","380.05"
"dfs","7","rdlu","17","90538","136626","20","279.595"
"dfs","7","rdul","-1","162305","245128","20","699.136"
"dfs","7","uldr","-1","165272","249721","20","480.157"
"dfs","7","ulrd","-1","162305","245128","20","513.028"
"astr","7","hamm","7","10","19","7","0.0"
"astr","7","manh","7","9","17","7","0.0"
"bfs","7","drlu","7","434","917","7","2.001"
"bfs","7","drul","7","444","932","7","2.0"
"bfs","7","ludr","7","350","746","7","2.273"
"bfs","7","lurd","7","350","746","7","1.506"
"bfs","7","rdlu","7","434","917","7","1.994"
"bfs","7","rdul","7","444","932","7","2.546"
"bfs","7","uldr","7","361","765","7","2.0"
"bfs","7","ulrd","7","361","765","7","2.513"
"dfs","7","drlu","-1","72692","109697","20","230.137"
"dfs","7","drul","17","36221","54502","20","106.71"
"dfs","7","ludr","-1","205180","309744","20","615.926"
"dfs","7","lurd","-1","241281","364948","20","747.592"
"dfs","7","rdlu","-1","125668","189707","20","379.645"
"dfs","7","rdul","17","27561","41491","20","77.318"
"dfs","7","uldr","-1","148081","223748","20","427.039"
"dfs","7","ulrd","17","143252","216083","20","426.961"
"astr","7","hamm","7","8","16","7","0.0"
"astr","7","manh","7","8","16","7","0.0"
"bfs","7","drlu","7","522","1104","7","3.043"
"bfs","7","drul","7","356","745","7","2.008"
"bfs","7","ludr","7","437","932","7","2.509"
"bfs","7","lurd","7","437","932","7","1.999"
"bfs","7","rdlu","7","522","1104","7","3.504"
"bfs","7","rdul","7","356","745","7","1.965"
"bfs","7","uldr","7","271","573","7","2.515"
"bfs","7","ulrd","7","271","573","7","1.011"
"dfs","7","drlu","17","32984","49715","20","108.22"
"dfs","7","drul","-1","125668","189707","20","356.471"
"dfs","7","ludr","19","141321","213236","20","426.261"
"dfs","7","lurd","19","139957","211467","20","458.498"
"dfs","7","rdlu","17","42671","64272","20","137.135"
"dfs","7","rdul","-1","72692","109697","20","220.983"
"dfs","7","uldr","7","41588","62738","20","119.454"
"dfs","7","ulrd","17","102826","154964","20","288.851"
"astr","7","hamm","7","8","15","7","0.0"
"astr","7","manh","7","8","15","7","0.0"
"bfs","7","drlu","7","522","1107","7","2.971"
"bfs","7","drul","7","522","1107","7","3.276"
"bfs","7","ludr","7","304","633","7","2.0"
"bfs","7","lurd","7","271","570","7","1.511"
"bfs","7","rdlu","7","490","1046","7","2.507"
"bfs","7","rdul","7","490","1046","7","3.009"
"bfs","7","uldr","7","304","633","7","1.0"
"bfs","7","ulrd","7","271","570","7","3.535"
"dfs","7","drlu","15","250173","378034","20","812.097"
"dfs","7","drul","19","147217","222387","20","434.537"
"dfs","7","ludr","15","51226","77232","20","174.618"
"dfs","7","lurd","15","27363","41177","20","86.957"
"dfs","7","rdlu","-1","241281","364948","20","769.936"
"dfs","7","rdul","19","197467","297961","20","776.502"
"dfs","7","uldr","17","122998","185754","20","380.647"
"dfs","7","ulrd","15","27670","41612","20","81.301"
"astr","7","hamm","7","8","17","7","0.0"
"astr","7","manh","7","8","17","7","0.996"
"bfs","7","drlu","7","460","979","7","2.998"
"bfs","7","drul","7","460","979","7","3.061"
"bfs","7","ludr","7","426","892","7","2.559"
"bfs","7","lurd","7","334","699","7","1.529"
"bfs","7","rdlu","7","370","791","7","2.515"
"bfs","7","rdul","7","370","791","7","1.998"
"bfs","7","uldr","7","426","892","7","2.33"
"bfs","7","ulrd","7","334","699","7","3.015"
"dfs","7","drlu","-1","250316","378255","20","766.351"
"dfs","7","drul","-1","148081","223748","20","427.194"
"dfs","7","ludr","-1","93622","141293","20","327.32"
"dfs","7","lurd","-1","125668","189707","20","391.239"
"dfs","7","rdlu","19","151968","229439","20","615.005"
"dfs","7","rdul","15","33779","50875","20","97.194"
"dfs","7","uldr","-1","151892","229474","20","481.596"
"dfs","7","ulrd","-1","72692","109697","20","239.757"
"astr","7","hamm","7","12","25","7","0.0"
"astr","7","manh","7","11","23","7","1.002"
"bfs","7","drlu","7","607","1297","7","3.533"
"bfs","7","drul","7","643","1370","7","2.997"
"bfs","7","ludr","7","388","830","7","2.23"
"bfs","7","lurd","7","386","829","7","1.998"
"bfs","7","rdlu","7","605","1296","7","4.071"
"bfs","7","rdul","7","641","1369","7","4.011"
"bfs","7","uldr","7","423","901","7","2.0"
"bfs","7","ulrd","7","421","900","7","4.135"
"dfs","7","drlu","-1","162305","245128","20","495.73"
"dfs","7","drul","19","84853","127996","20","230.04"
"dfs","7","ludr","17","60172","90788","20","181.482"
"dfs","7","lurd","-1","165272","249721","20","541.869"
"dfs","7","rdlu","19","87040","131354","20","287.95"
"dfs","7","rdul","17","120489","181857","20","371.534"
"dfs","7","uldr","17","105570","159417","20","300.734"
"dfs","7","ulrd","-1","232202","350971","20","1045.228"
"astr","7","hamm","7","8","18","7","0.0"
"astr","7","manh","7","8","18","7","0.0"
"bfs","7","drlu","7","675","1437","7","4.033"
"bfs","7","drul","7","574","1229","7","5.044"
"bfs","7","ludr","7","456","970","7","3.001"
"bfs","7","lurd","7","454","969","7","2.536"
"bfs","7","rdlu","7","673","1436","7","4.518"
"bfs","7","rdul","7","572","1228","7","3.736"
"bfs","7","uldr","7","356","762","7","1.001"
"bfs","7","ulrd","7","354","761","7","4.003"
"dfs","7","drlu","19","213075","321835","20","647.783"
"dfs","7","drul","-1","115415","174382","20","343.058"
"dfs","7","ludr","-1","232202","350971","20","750.732"
"dfs","7","lurd","-1","115415","174382","20","357.949"
"dfs","7","rdlu","-1","165272","249721","20","486.356"
"dfs","7","rdul","-1","162305","245128","20","570.11"
"dfs","7","uldr","19","100835","152129","20","299.942"
"dfs","7","ulrd","15","59529","89778","20","167.786"
"astr","7","hamm","7","14","28","7","1.001"
"astr","7","manh","7","10","19","7","0.0"
"bfs","7","drlu","7","496","1062","7","3.108"
"bfs","7","drul","7","496","1062","7","2.999"
"bfs","7","ludr","7","657","1403","7","4.301"
"bfs","7","lurd","7","533","1139","7","1.997"
"bfs","7","rdlu","7","371","795","7","2.754"
"bfs","7","rdul","7","371","795","7","2.506"
"bfs","7","uldr","7","657","1403","7","3.533"
"bfs","7","ulrd","7","533","1139","7","3.534"
"dfs","7","drlu","17","113106","170712","20","337.164"
"dfs","7","drul","-1","165272","249721","20","503.696"
"dfs","7","ludr","19","160073","241693","20","707.216"
"dfs","7","lurd","-1","165272","249721","20","522.21"
"dfs","7","rdlu","15","30458","45930","20","86.788"
"dfs","7","rdul","-1","232202","350971","20","783.169"
"dfs","7","uldr","19","110570","167008","20","336.799"
"dfs","7","ulrd","9","55270","83368","20","159.101"
"astr","7","hamm","7","13","27","7","0.0"
"astr","7","manh","7","11","21","7","0.0"
"bfs","7","drlu","7","518","1099","7","2.523"
"bfs","7","drul","7","317","659","7","0.995"
"bfs","7","ludr","7","484","1033","7","2.999"
"bfs","7","lurd","7","477","1020","7","2.034"
"bfs","7","rdlu","7","511","1086","7","3.518"
"bfs","7","rdul","7","310","646","7","2.004"
"bfs","7","uldr","7","283","592","7","1.999"
"bfs","7","ulrd","7","276","579","7","2.135"
"dfs","7","drlu","13","69940","105466","20","211.005"
"dfs","7","drul","19","78756","118829","20","246.433"
"dfs","7","ludr","19","203444","307061","20","672.52"
"dfs","7","lurd","-1","241281","364948","20","787.694"
"dfs","7","rdlu","-1","125668","189707","20","375.235"
"dfs","7","rdul","19","57402","86535","20","178.363"
"dfs","7","uldr","15","64834","97872","20","194.71"
"dfs","7","ulrd","7","41738","62877","20","119.388"
"astr","7","hamm","7","8","16","7","0.0"
"astr","7","manh","7","8","16","7","0.0"
"bfs","7","drlu","7","505","1072","7","2.508"
"bfs","7","drul","7","505","1072","7","3.484"
"bfs","7","ludr","7","287","601","7","2.018"
"bfs","7","lurd","7","289","607","7","1.525"
"bfs","7","rdlu","7","507","1078","7","2.007"
"bfs","7","rdul","7","507","1078","7","2.503"
"bfs","7","uldr","7","287","601","7","2.01"
"bfs","7","ulrd","7","289","607","7","0.999"
"dfs","7","drlu","-1","250316","378255","20","740.134"
"dfs","7","drul","-1","148081","223748","20","773.441"
"dfs","7","ludr","-1","93622","141293","20","318.824"
"dfs","7","lurd","17","74063","111752","20","297.781"
"dfs","7","rdlu","17","62327","94014","20","183.77"
"dfs","7","rdul","-1","205180","309744","20","610.301"
"dfs","7","uldr","7","107847","162829","20","339.386"
"dfs","7","ulrd","-1","72692","109697","20","224.483"
"astr","7","hamm","7","8","16","7","0.0"
"astr","7","manh","7","8","16","7","0.0"
"bfs","7","drlu","7","392","819","7","4.204"
"bfs","7","drul","7","392","819","7","2.342"
"bfs","7","ludr","7","246","506","7","0.997"
"bfs","7","lurd","7","226","468","7","0.997"
"bfs","7","rdlu","7","372","781","7","2.518"
"bfs","7","rdul","7","372","781","7","1.999"
"bfs","7","uldr","7","246","506","7","1.999"
"bfs","7","ulrd","7","226","468","7","1.511"
"dfs","7","drlu","17","77938","117529","20","224.525"
"dfs","7","drul","-1","113415","171200","20","355.561"
"dfs","7","ludr","-1","120460","181944","20","423.697"
"dfs","7","lurd","17","47947","72407","20","328.97"
"dfs","7","rdlu","7","95758","144686","20","308.467"
"dfs","7","rdul","-1","132049","199623","20","390.374"
"dfs","7","uldr","7","95758","144684","20","332.294"
"dfs","7","ulrd","17","71285","107659","20","209.254"
"astr","7","hamm","7","12","26","7","0.0"
"astr","7","manh","7","11","23","7","0.999"
"bfs","7","drlu","7","678","1442","7","4.566"
"bfs","7","drul","7","561","1191","7","2.505"
"bfs","7","ludr","7","488","1048","7","3.001"
"bfs","7","lurd","7","468","1010","7","1.997"
"bfs","7","rdlu","7","658","1404","7","4.016"
"bfs","7","rdul","7","541","1153","7","2.529"
"bfs","7","uldr","7","370","794","7","5.032"
"bfs","7","ulrd","7","350","756","7","1.998"
"dfs","7","drlu","-1","162305","245128","20","492.647"
"dfs","7","drul","-1","165272","249721","20","596.995"
"dfs","7","ludr","19","158582","239424","20","522.417"
"dfs","7","lurd","-1","165272","249721","20","573.917"
"dfs","7","rdlu","-1","115415","174382","20","356.349"
"dfs","7","rdul","-1","232202","350971","20","732.604"
"dfs","7","uldr","7","89724","135488","20","300.134"
"dfs","7","ulrd","17","97656","147382","20","297.108"
"astr","7","hamm","7","8","16","7","0.0"
"astr","7","manh","7","8","16","7","0.0"
"bfs","7","drlu","7","527","1116","7","3.013"
"bfs","7","drul","7","527","1116","7","2.0"
"bfs","7","ludr","7","309","645","7","1.996"
"bfs","7","lurd","7","267","563","7","1.001"
"bfs","7","rdlu","7","485","1034","7","2.509"
"bfs","7","rdul","7","485","1034","7","2.003"
"bfs","7","uldr","7","309","645","7","0.996"
"bfs","7","ulrd","7","267","563","7","1.507"
"dfs","7","drlu","15","185276","279612","20","634.433"
"dfs","7","drul","-1","241281","364948","20","804.534"
"dfs","7","ludr","17","86362","130286","20","291.471"
"dfs","7","lurd","7","64412","97113","20","205.851"
"dfs","7","rdlu","7","59802","90308","20","174.396"
"dfs","7","rdul","-1","250316","378255","20","755.225"
"dfs","7","uldr","7","58364","88011","20","164.49"
"dfs","7","ulrd","17","50809","76548","20","155.299"
"astr","7","hamm","7","8","18","7","0.0"
"astr","7","manh","7","8","18","7","0.0"
"bfs","7","drlu","7","560","1188","7","2.997"
"bfs","7","drul","7","676","1438","7","3.994"
"bfs","7","ludr","7","370","794","7","2.513"
"bfs","7","lurd","7","351","759","7","3.42"
"bfs","7","rdlu","7","541","1153","7","3.262"
"bfs","7","rdul","7","658","1404","7","4.021"
"bfs","7","uldr","7","488","1048","7","5.531"
"bfs","7","ulrd","7","470","1014","7","2.54"
"dfs","7","drlu","17","81585","123048","20","231.758"
"dfs","7","drul","-1","115415","174382","20","333.495"
"dfs","7","ludr","17","103821","156658","20","347.673"
"dfs","7","lurd","-1","115415","174382","20","393.844"
"dfs","7","rdlu","7","88150","132975","20","279.934"
"dfs","7","rdul","7","102809","155168","20","381.45"
"dfs","7","uldr","19","98132","148028","20","323.556"
"dfs","7","ulrd","-1","162305","245128","20","521.935"
"astr","7","hamm","7","8","16","7","0.0"
"astr","7","manh","7","8","16","7","0.0"
"bfs","7","drlu","7","391","816","7","2.172"
"bfs","7","drul","7","391","816","7","1.994"
"bfs","7","ludr","7","246","506","7","1.16"
"bfs","7","lurd","7","226","469","7","0.999"
"bfs","7","rdlu","7","372","781","7","2.011"
"bfs","7","rdul","7","372","781","7","2.013"
"bfs","7","uldr","7","246","506","7","2.589"
"bfs","7","ulrd","7","226","469","7","0.996"
"dfs","7","drlu","-1","132049","199623","20","421.339"
"dfs","7","drul","19","149970","226629","20","450.214"
"dfs","7","ludr","17","72588","109623","20","227.767"
"dfs","7","lurd","-1","153852","232564","20","461.057"
"dfs","7","rdlu","-1","113415","171200","20","369.266"
"dfs","7","rdul","19","113853","171781","20","386.65"
"dfs","7","uldr","17","47021","70995","20","307.351"
"dfs","7","ulrd","19","155016","234109","20","461.035"
"astr","7","hamm","7","8","18","7","0.0"
"astr","7","manh","7","8","18","7","1.511"
"bfs","7","drlu","7","330","693","7","0.999"
"bfs","7","drul","7","330","693","7","1.998"
"bfs","7","ludr","7","360","750","7","2.002"
"bfs","7","lurd","7","463","984","7","2.882"
"bfs","7","rdlu","7","437","935","7","1.998"
"bfs","7","rdul","7","437","935","7","5.066"
"bfs","7","uldr","7","360","750","7","2.192"
"bfs","7","ulrd","7","463","984","7","3.001"
"dfs","7","drlu","-1","250316","378255","20","748.895"
"dfs","7","drul","19","139433","210681","20","402.853"
"dfs","7","ludr","-1","93622","141293","20","332.095"
"dfs","7","lurd","-1","125668","189707","20","416.734"
"dfs","7","rdlu","7","193299","292329","20","598.079"
"dfs","7","rdul","-1","205180","309744","20","629.836"
"dfs","7","uldr","-1","151892","229474","20","463.961"
"dfs","7","ulrd","-1","72692","109697","20","217.049"
"astr","7","hamm","7","8","17","7","0.0"
"astr","7","manh","7","8","17","7","0.0"
"bfs","7","drlu","7","354","740","7","3.016"
"bfs","7","drul","7","354","740","7","2.0"
"bfs","7","ludr","7","270","558","7","2.064"
"bfs","7","lurd","7","263","545","7","1.004"
"bfs","7","rdlu","7","347","727","7","2.224"
"bfs","7","rdul","7","347","727","7","1.531"
"bfs","7","uldr","7","270","558","7","2.017"
"bfs","7","ulrd","7","263","545","7","0.998"
"dfs","7","drlu","-1","132049","199623","20","394.069"
"dfs","7","drul","-1","153852","232564","20","452.14"
"dfs","7","ludr","19","114642","173098","20","358.828"
"dfs","7","lurd","15","66902","100916","20","199.748"
"dfs","7","rdlu","-1","113415","171200","20","334.899"
"dfs","7","rdul","-1","120460","181944","20","396.349"
"dfs","7","uldr","17","89553","135104","20","268.193"
"dfs","7","ulrd","17","96019","144849","20","338.942"
"astr","7","hamm","7","15","37","7","0.0"
"astr","7","manh","7","11","25","7","0.0"
"bfs","7","drlu","7","429","919","7","1.516"
"bfs","7","drul","7","414","885","7","2.112"
"bfs","7","ludr","7","551","1182","7","3.348"
"bfs","7","lurd","7","616","1317","7","5.166"
"bfs","7","rdlu","7","491","1049","7","2.014"
"bfs","7","rdul","7","476","1015","7","5.557"
"bfs","7","uldr","7","536","1148","7","2.928"
"bfs","7","ulrd","7","601","1283","7","3.996"
"dfs","7","drlu","17","71697","108228","20","237.81"
"dfs","7","drul","17","90276","136223","20","258.332"
"dfs","7","ludr","-1","162305","245128","20","515.943"
"dfs","7","lurd","-1","165272","249721","20","528.28"
"dfs","7","rdlu","17","70102","105779","20","199.154"
"dfs","7","rdul","19","92636","139758","20","424.515"
"dfs","7","uldr","-1","115415","174382","20","343.529"
"dfs","7","ulrd","-1","232202","350971","20","784.301"
"astr","7","hamm","7","10","22","7","0.0"
"astr","7","manh","7","9","20","7","0.0"
"bfs","7","drlu","7","378","791","7","2.059"
"bfs","7","drul","7","504","1062","7","3.108"
"bfs","7","ludr","7","296","627","7","1.415"
"bfs","7","lurd","7","289","615","7","1.999"
"bfs","7","rdlu","7","371","779","7","5.023"
"bfs","7","rdul","7","498","1052","7","2.517"
"bfs","7","uldr","7","422","898","7","3.243"
"bfs","7","ulrd","7","416","888","7","3.028"
"dfs","7","drlu","-1","72692","109697","20","225.534"
"dfs","7","drul","-1","151892","229474","20","466.915"
"dfs","7","ludr","-1","205180","309744","20","1027.328"
"dfs","7","lurd","-1","241281","364948","20","898.762"
"dfs","7","rdlu","-1","125668","189707","20","397.9"
"dfs","7","rdul","-1","93622","141293","20","386.877"
"dfs","7","uldr","-1","148081","223748","20","433.23"
